order_fact_key,order_id,customer_id,product_id,region_id,ship_mode_id,order_date,ship_date,discount,unit_price,discount_amount,discount_price,shipping_cost,quantity,total_price,is_return
4115,88498,1545,1065,117,3,2013-01-20,2013-01-22,0.03,23.99,0.72,23.27,6.3,10,232.7,False
4116,88498,1545,1090,117,3,2013-01-20,2013-01-20,0.07,65.99,4.62,61.37,8.99,1,61.37,False
4117,88493,1546,456,119,3,2011-10-11,2011-10-13,0.03,60.98,1.83,59.15,49.0,11,650.65,False
4118,88493,1546,603,119,3,2011-10-11,2011-10-13,0.02,290.98,5.82,285.16,69.0,10,2851.6,False
4119,88496,1546,721,119,3,2012-08-07,2012-08-08,0.08,28.53,2.28,26.25,1.49,17,446.25,False
4120,88496,1546,1087,119,3,2012-08-07,2012-08-10,0.07,99.99,7.0,92.99,19.99,8,743.92,False
4121,88488,1547,1066,120,3,2011-04-11,2011-04-13,0.08,125.99,10.08,115.91,7.69,8,927.28,False
4122,88494,1547,510,120,2,2012-03-29,2012-04-03,0.07,420.98,29.47,391.51,19.99,2,783.02,False
4123,88494,1547,374,120,3,2012-03-29,2012-03-29,0.09,29.18,2.63,26.55,8.55,12,318.6,False
4124,88495,1547,63,120,2,2012-06-20,2012-06-22,0.0,65.99,0.0,65.99,5.26,6,395.94,False
4125,88501,1547,594,120,1,2013-12-03,2013-12-04,0.06,68.81,4.13,64.68,60.0,12,776.16,False
4126,88487,1548,306,121,3,2010-12-23,2010-12-25,0.0,599.99,0.0,599.99,24.49,18,10799.82,False
4127,88491,1548,538,121,3,2011-08-12,2011-08-14,0.03,14.98,0.45,14.53,8.99,17,247.01,False
4128,88492,1548,303,121,1,2011-08-20,2011-08-22,0.08,100.98,8.08,92.9,35.84,1,92.9,False
4129,88499,1548,624,121,3,2013-04-14,2013-04-17,0.08,3.48,0.28,3.2,49.0,1,3.2,False
4130,88500,1548,812,121,2,2013-08-20,2013-08-20,0.1,14.34,1.43,12.91,5.0,15,193.65,False
4131,87493,1550,543,269,1,2012-04-03,2012-04-04,0.1,280.98,28.1,252.88,35.67,7,1770.16,False
4132,87496,1550,651,269,3,2012-04-30,2012-05-02,0.07,11.5,0.81,10.7,7.19,2,21.4,False
4133,87496,1550,576,269,3,2012-04-30,2012-05-01,0.09,599.99,54.0,545.99,24.49,11,6005.89,False
4134,87501,1550,28,269,1,2012-08-02,2012-08-04,0.08,294.62,23.57,271.05,42.52,17,4607.85,False
4135,87488,1551,868,1252,3,2010-12-25,2011-01-01,0.07,17.7,1.24,16.46,9.47,18,296.28,False
4136,87489,1551,249,1252,3,2011-05-26,2011-05-28,0.07,27.48,1.92,25.56,4.0,3,76.68,False
4137,87493,1551,661,1252,3,2012-04-03,2012-04-04,0.03,39.98,1.2,38.78,7.12,7,271.46,False
4138,87493,1551,1010,1252,3,2012-04-03,2012-04-04,0.03,65.99,1.98,64.01,3.99,6,384.06,False
4139,87498,1551,155,1252,2,2012-06-17,2012-06-18,0.1,7.28,0.73,6.55,11.15,8,52.4,False
4140,87486,1552,289,1253,1,2010-07-01,2010-07-04,0.01,348.21,3.48,344.73,40.19,2,689.46,False
4141,87490,1552,472,1253,3,2011-05-30,2011-06-01,0.06,20.95,1.26,19.69,5.99,4,78.76,False
4142,87490,1552,660,1253,3,2011-05-30,2011-05-31,0.02,20.89,0.42,20.47,1.99,13,266.11,False
4143,87495,1552,16,1253,2,2012-04-28,2012-04-28,0.1,65.99,6.6,59.39,5.63,8,475.12,False
4144,87498,1552,1230,1253,2,2012-06-17,2012-06-18,0.01,6.48,0.06,6.42,10.05,12,77.04,False
4145,87503,1552,347,1253,3,2013-04-18,2013-04-21,0.03,10.9,0.33,10.57,7.46,11,116.27,False
4146,87484,1553,999,1255,3,2010-03-22,2010-03-24,0.03,12.28,0.37,11.91,6.35,7,83.37,False
4147,87491,1553,761,1255,3,2011-08-07,2011-08-08,0.05,10.97,0.55,10.42,6.5,8,83.36,False
4148,87494,1553,237,1255,3,2012-04-18,2012-04-20,0.09,19.98,1.8,18.18,4.0,2,36.36,False
4149,87497,1553,77,1255,3,2012-05-16,2012-05-18,0.01,20.99,0.21,20.78,0.99,17,353.26,False
4150,87502,1553,421,1255,3,2013-03-22,2013-03-23,0.08,15.14,1.21,13.93,4.53,11,153.23,False
4151,87504,1553,32,1255,3,2013-10-18,2013-10-20,0.0,5.4,0.0,5.4,7.78,1,5.4,False
4152,87504,1553,1220,1255,3,2013-10-18,2013-10-20,0.09,6.68,0.6,6.08,4.91,6,36.48,False
4153,87485,1554,1003,1256,3,2010-05-18,2010-05-18,0.04,10.98,0.44,10.54,3.99,15,158.1,False
4154,87487,1554,254,1256,1,2010-08-13,2010-08-14,0.03,124.49,3.73,120.76,51.94,7,845.32,False
4155,87492,1554,63,1256,3,2012-01-08,2012-01-13,0.09,65.99,5.94,60.05,5.26,8,480.4,False
4156,87499,1554,187,1256,3,2012-06-20,2012-06-22,0.0,3.69,0.0,3.69,0.5,5,18.45,False
4157,87500,1554,701,1256,3,2012-06-27,2012-06-28,0.06,73.98,4.44,69.54,14.52,14,973.56,False
4158,87425,1556,175,1350,3,2010-06-01,2010-06-03,0.06,2.89,0.17,2.72,0.99,6,16.32,False
4159,87425,1556,1201,1350,3,2010-06-01,2010-06-03,0.08,22.84,1.83,21.01,11.54,9,189.09,False
4160,87426,1557,456,1351,3,2010-09-25,2010-10-02,0.09,60.98,5.49,55.49,49.0,15,832.35,False
4161,87426,1557,1102,1351,3,2010-09-25,2010-09-27,0.05,29.89,1.49,28.4,1.99,12,340.8,False
4162,87429,1557,1147,1351,3,2011-09-25,2011-09-27,0.07,6.48,0.45,6.03,6.22,20,120.6,False
4163,87429,1557,286,1351,1,2011-09-25,2011-09-26,0.05,218.75,10.94,207.81,69.64,4,831.24,False
4164,87427,1558,612,1352,1,2011-05-12,2011-05-17,0.05,70.98,3.55,67.43,26.74,8,539.44,False
4165,87428,1558,207,1352,3,2011-05-27,2011-05-30,0.03,2.88,0.09,2.79,5.33,17,47.43,False
4166,87430,1558,535,1352,3,2012-08-31,2012-09-01,0.05,7.68,0.38,7.3,6.16,19,138.7,False
4167,87431,1558,734,1352,3,2013-04-07,2013-04-09,0.04,155.99,6.24,149.75,8.99,7,1048.25,False
4168,87427,1558,1123,1352,3,2011-05-12,2011-05-14,0.08,40.98,3.28,37.7,7.47,16,603.2,False
4169,88094,1561,139,407,3,2010-10-13,2010-10-14,0.05,12.2,0.61,11.59,6.02,5,57.95,False
4170,88095,1561,608,407,1,2012-03-04,2012-03-05,0.08,243.98,19.52,224.46,43.32,14,3142.44,False
4171,88097,1561,1019,407,2,2012-11-14,2012-11-16,0.1,4.71,0.47,4.24,0.7,26,110.24,False
4172,88095,1562,746,408,3,2012-03-04,2012-03-06,0.1,4.89,0.49,4.4,4.93,4,17.6,False
4173,88095,1562,894,408,3,2012-03-04,2012-03-04,0.07,4.98,0.35,4.63,0.8,1,4.63,False
4174,88096,1562,765,408,3,2012-03-12,2012-03-16,0.02,20.97,0.42,20.55,6.5,7,143.85,False
4175,88096,1562,1239,408,3,2012-03-12,2012-03-19,0.1,6.48,0.65,5.83,7.37,13,75.79,False
4176,88098,1562,1258,408,2,2012-12-16,2012-12-17,0.08,7.84,0.63,7.21,4.71,25,180.25,False
4177,88098,1562,149,408,3,2012-12-16,2012-12-18,0.06,4.48,0.27,4.21,2.5,11,46.31,False
4178,88100,1562,1144,408,3,2013-04-10,2013-04-12,0.0,48.91,0.0,48.91,5.81,4,195.64,False
4179,88099,1563,28,409,1,2013-02-27,2013-02-27,0.05,294.62,14.73,279.89,42.52,10,2798.9,False
4180,88100,1563,512,409,3,2013-04-10,2013-04-12,0.08,165.98,13.28,152.7,19.99,6,916.2,False
4181,91266,1565,1181,1115,2,2012-09-19,2012-09-21,0.08,48.04,3.84,44.2,5.79,12,530.4,False
4182,91267,1565,261,1115,1,2012-12-15,2012-12-16,0.08,95.95,7.68,88.27,74.35,11,970.97,False
4183,91268,1566,967,1116,3,2013-10-19,2013-10-21,0.1,19.98,2.0,17.98,8.68,15,269.7,False
4184,91269,1566,763,1116,3,2013-11-12,2013-11-13,0.09,26.31,2.37,23.94,5.89,9,215.46,False
4185,90230,1568,570,31,3,2011-06-24,2011-06-25,0.08,15.7,1.26,14.44,11.25,2,28.88,False
4186,90230,1568,260,31,1,2011-06-24,2011-06-25,0.05,179.29,8.96,170.33,29.21,10,1703.3,False
4187,90232,1568,879,31,2,2011-08-23,2011-08-24,0.0,19.84,0.0,19.84,4.1,7,138.88,False
4188,86970,1575,449,1282,1,2012-08-31,2012-09-02,0.02,500.97,10.02,490.95,69.3,12,5891.4,False
4189,90234,1568,959,31,3,2012-10-17,2012-10-18,0.05,29.14,1.46,27.68,4.86,6,166.08,False
4190,90235,1568,373,31,3,2013-11-09,2013-11-10,0.06,92.23,5.53,86.7,39.61,26,2254.2,False
4191,90231,1569,361,32,3,2011-07-03,2011-07-05,0.0,9.77,0.0,9.77,6.02,6,58.62,False
4192,90233,1569,924,32,3,2011-10-10,2011-10-12,0.1,2.84,0.28,2.56,0.93,5,12.8,False
4193,90235,1569,485,32,3,2013-11-09,2013-11-11,0.03,1270.99,38.13,1232.86,19.99,14,17260.04,False
4194,87842,1571,1217,979,3,2012-08-17,2012-08-18,0.08,5.98,0.48,5.5,5.46,11,60.5,False
4195,87843,1571,707,979,3,2013-02-06,2013-02-06,0.03,24.95,0.75,24.2,2.99,8,193.6,False
4196,87843,1571,1156,979,3,2013-02-06,2013-02-06,0.0,6.48,0.0,6.48,5.86,13,84.24,False
4197,87842,1572,186,980,3,2012-08-17,2012-08-19,0.04,2.89,0.12,2.77,0.5,18,49.86,False
4198,87842,1572,1239,980,3,2012-08-17,2012-08-18,0.02,6.48,0.13,6.35,7.37,7,44.45,False
4199,87844,1572,280,980,3,2013-06-19,2013-06-20,0.03,20.15,0.6,19.55,8.99,11,215.05,False
4200,87845,1572,55,980,3,2013-10-06,2013-10-08,0.0,85.99,0.0,85.99,2.79,17,1461.83,False
4201,86966,1574,472,1281,3,2010-08-09,2010-08-10,0.07,20.95,1.47,19.48,5.99,19,370.12,False
4202,86968,1574,591,1281,2,2012-05-04,2012-05-06,0.05,14.42,0.72,13.7,6.75,10,137.0,False
4203,86968,1574,611,1281,1,2012-05-04,2012-05-05,0.1,31.76,3.18,28.58,45.51,14,400.12,False
4204,86969,1574,473,1281,3,2012-05-18,2012-05-20,0.06,11.7,0.7,11.0,5.63,17,187.0,False
4205,86969,1574,1167,1281,3,2012-05-18,2012-05-19,0.08,4.98,0.4,4.58,7.44,16,73.28,False
4206,86969,1574,1215,1281,3,2012-05-18,2012-05-20,0.06,5.28,0.32,4.96,5.57,11,54.56,False
4207,86971,1574,967,1281,3,2013-02-14,2013-02-15,0.01,19.98,0.2,19.78,8.68,12,237.36,False
4208,86967,1575,947,1282,3,2011-12-17,2011-12-20,0.09,17.78,1.6,16.18,5.03,7,113.26,False
4209,86967,1575,1014,1282,3,2011-12-17,2011-12-19,0.04,65.99,2.64,63.35,3.9,1,63.35,False
4210,90942,1577,59,1448,3,2013-10-27,2013-10-29,0.01,39.48,0.39,39.09,1.99,16,625.44,False
4211,90941,1578,724,482,3,2013-04-29,2013-04-30,0.03,100.98,3.03,97.95,7.18,7,685.65,False
4212,90938,1579,801,538,3,2013-01-27,2013-01-29,0.01,2.94,0.03,2.91,0.96,7,20.37,False
4213,90934,1580,852,549,3,2010-08-16,2010-08-20,0.1,11.58,1.16,10.42,6.97,1,10.42,False
4214,90935,1581,1045,711,2,2011-09-12,2011-09-19,0.0,170.98,0.0,170.98,13.99,10,1709.8,False
4215,90939,1582,810,737,2,2013-02-10,2013-02-12,0.02,12.64,0.25,12.39,4.98,9,111.51,False
4216,90935,1583,862,742,3,2011-09-12,2011-09-16,0.0,999.99,0.0,999.99,13.99,9,8999.91,False
4217,90937,1584,714,790,3,2012-05-04,2012-05-06,0.03,16.06,0.48,15.58,8.34,4,62.32,False
4218,90936,1585,269,397,3,2011-10-27,2011-10-28,0.0,46.89,0.0,46.89,5.1,6,281.34,False
4219,90942,1585,337,397,2,2013-10-27,2013-10-28,0.08,3.69,0.3,3.39,2.5,22,74.58,False
4220,90282,1587,758,270,3,2012-12-04,2012-12-04,0.0,9.78,0.0,9.78,1.99,3,29.34,False
4221,90282,1587,279,270,3,2012-12-04,2012-12-06,0.07,25.98,1.82,24.16,4.08,20,483.2,False
4222,90281,1588,684,932,3,2012-05-07,2012-05-08,0.09,4.77,0.43,4.34,2.39,3,13.02,False
4223,90283,1588,676,932,3,2013-03-30,2013-04-01,0.08,5.98,0.48,5.5,3.85,9,49.5,False
4224,86668,1590,415,978,2,2010-10-04,2010-10-04,0.03,19.04,0.57,18.47,6.38,7,129.29,False
4225,86670,1590,1115,978,3,2011-08-03,2011-08-05,0.01,5.34,0.05,5.29,2.99,10,52.9,False
4226,86671,1590,797,978,2,2011-10-01,2011-10-02,0.03,2.94,0.09,2.85,0.7,20,57.0,False
4227,86676,1590,675,978,3,2012-11-18,2012-11-20,0.07,8.32,0.58,7.74,2.38,17,131.58,False
4228,86676,1590,1251,978,3,2012-11-18,2012-11-19,0.04,6.48,0.26,6.22,8.73,24,149.28,False
4229,86676,1590,388,978,3,2012-11-18,2012-11-20,0.07,115.99,8.12,107.87,2.5,25,2696.75,False
4230,86672,1591,958,980,3,2012-01-03,2012-01-04,0.06,37.94,2.28,35.66,5.08,11,392.26,False
4231,86674,1591,543,980,1,2012-05-14,2012-05-21,0.07,280.98,19.67,261.31,35.67,16,4180.96,False
4232,86669,1592,394,981,3,2011-03-21,2011-03-22,0.09,55.48,4.99,50.49,6.79,4,201.96,False
4233,86673,1592,1003,981,3,2012-04-30,2012-05-01,0.07,10.98,0.77,10.21,3.99,9,91.89,False
4234,86673,1592,1197,981,3,2012-04-30,2012-05-02,0.03,5.78,0.17,5.61,7.96,6,33.66,False
4235,86675,1592,86,981,2,2012-09-06,2012-09-07,0.05,20.99,1.05,19.94,2.5,22,438.68,False
4236,86676,1592,745,981,3,2012-11-18,2012-11-19,0.09,7.59,0.68,6.91,4.0,26,179.66,False
4237,86668,1593,205,318,3,2010-10-04,2010-10-06,0.02,5.53,0.11,5.42,6.98,8,43.36,False
4238,86677,1593,1154,318,3,2013-08-17,2013-08-17,0.04,4.98,0.2,4.78,4.86,6,28.68,False
4239,86678,1593,411,318,3,2013-10-04,2013-10-06,0.09,41.47,3.73,37.74,34.2,2,75.48,False
4240,90796,1595,561,1053,1,2010-11-11,2010-11-12,0.01,500.98,5.01,495.97,26.0,14,6943.58,False
4241,90796,1595,361,1053,3,2010-11-11,2010-11-12,0.08,9.77,0.78,8.99,6.02,9,80.91,False
4242,90796,1595,791,1053,3,2010-11-11,2010-11-13,0.09,3.28,0.3,2.98,0.98,42,125.16,False
4243,90797,1595,673,1053,3,2011-05-21,2011-05-23,0.08,7.28,0.58,6.7,3.52,4,26.8,False
4244,90798,1595,700,1053,3,2012-04-17,2012-04-19,0.03,40.48,1.21,39.27,19.99,11,431.97,False
4245,90798,1595,1223,1053,3,2012-04-17,2012-04-19,0.08,4.28,0.34,3.94,5.68,11,43.34,False
4246,90799,1596,560,1706,1,2012-05-06,2012-05-11,0.07,25.98,1.82,24.16,14.36,15,362.4,False
4247,90799,1596,645,1706,3,2012-05-06,2012-05-15,0.03,125.99,3.78,122.21,2.5,18,2199.78,False
4248,90798,1597,14,1707,3,2012-04-17,2012-04-20,0.01,200.99,2.01,198.98,4.2,9,1790.82,False
4249,91074,1599,634,270,3,2011-12-12,2011-12-14,0.08,78.69,6.3,72.39,19.99,4,289.56,False
4250,91075,1600,895,302,2,2012-05-14,2012-05-21,0.0,7.64,0.0,7.64,5.83,4,30.56,False
4251,89680,1602,271,586,3,2010-10-10,2010-10-12,0.1,9.11,0.91,8.2,2.15,2,16.4,False
4252,89681,1602,517,586,3,2011-03-03,2011-03-07,0.01,10.98,0.11,10.87,5.14,10,108.7,False
4253,91074,1599,843,270,3,2011-12-12,2011-12-13,0.02,21.98,0.44,21.54,2.87,15,323.1,False
4254,89681,1602,290,586,1,2011-03-03,2011-03-05,0.06,400.98,24.06,376.92,42.52,12,4523.04,False
4255,89683,1602,1028,586,3,2012-08-04,2012-08-06,0.06,110.99,6.66,104.33,2.5,5,521.65,False
4256,89684,1602,84,586,3,2013-08-10,2013-08-15,0.04,35.99,1.44,34.55,1.1,25,863.75,False
4257,89679,1603,1020,915,3,2010-01-16,2010-01-18,0.09,2.18,0.2,1.98,0.78,9,17.82,False
4258,89679,1603,260,915,1,2010-01-16,2010-01-18,0.05,179.29,8.96,170.33,29.21,1,170.33,False
4259,89682,1603,1043,915,3,2011-10-31,2011-11-01,0.09,19.99,1.8,18.19,11.17,23,418.37,False
4260,89685,1603,541,915,3,2013-11-03,2013-11-05,0.06,6.64,0.4,6.24,4.95,5,31.2,False
4261,89685,1603,1083,915,3,2013-11-03,2013-11-03,0.05,4.91,0.25,4.66,3.05,45,209.7,False
4262,89684,1604,945,1321,3,2013-08-10,2013-08-14,0.02,3.14,0.06,3.08,1.92,11,33.88,False
4263,87993,1606,223,856,3,2010-01-07,2010-01-08,0.05,1.98,0.1,1.88,4.77,1,1.88,False
4264,87993,1606,313,856,2,2010-01-07,2010-01-08,0.07,699.99,49.0,650.99,24.49,1,650.99,False
4265,87993,1606,865,856,3,2010-01-07,2010-01-08,0.07,6783.02,474.81,6308.21,24.49,2,12616.42,False
4266,87996,1606,344,856,3,2012-08-11,2012-08-15,0.07,32.48,2.27,30.21,7.09,16,483.36,False
4267,87997,1606,439,856,3,2012-10-20,2012-10-21,0.09,8.45,0.76,7.69,7.77,14,107.66,False
4268,87997,1606,367,856,3,2012-10-20,2012-10-22,0.01,15.42,0.15,15.27,10.68,15,229.05,False
4269,87998,1606,741,856,3,2013-01-29,2013-02-03,0.04,5.28,0.21,5.07,3.96,4,20.28,False
4270,87994,1607,509,857,3,2010-04-15,2010-04-15,0.01,15.16,0.15,15.01,15.09,7,105.07,False
4271,90249,1619,948,1620,3,2011-12-04,2011-12-05,0.1,29.34,2.93,26.41,7.87,1,26.41,False
4272,90249,1619,1135,1620,3,2011-12-04,2011-12-05,0.07,4.76,0.33,4.43,0.88,19,84.17,False
4273,90251,1619,248,1620,3,2012-10-08,2012-10-09,0.04,42.98,1.72,41.26,4.62,17,701.42,False
4274,87995,1607,125,857,2,2010-08-06,2010-08-10,0.1,5.68,0.57,5.11,3.6,21,107.31,False
4275,87999,1607,576,857,3,2013-07-16,2013-07-25,0.0,599.99,0.0,599.99,24.49,6,3599.94,False
4276,87999,1607,1238,857,3,2013-07-16,2013-07-25,0.01,6.48,0.06,6.42,6.6,13,83.46,False
4277,87999,1607,879,857,3,2013-07-16,2013-07-25,0.01,19.84,0.2,19.64,4.1,14,274.96,False
4278,87824,1609,853,1503,3,2010-05-11,2010-05-12,0.03,2.16,0.06,2.1,6.05,7,14.7,False
4279,87824,1609,499,1503,3,2010-05-11,2010-05-11,0.03,9.71,0.29,9.42,9.45,2,18.84,False
4280,87826,1609,1239,1503,3,2013-02-01,2013-02-03,0.02,6.48,0.13,6.35,7.37,13,82.55,False
4281,87827,1609,627,1503,3,2013-05-11,2013-05-13,0.08,4.48,0.36,4.12,49.0,11,45.32,False
4282,87827,1609,72,1503,3,2013-05-11,2013-05-13,0.09,55.99,5.04,50.95,1.25,4,203.8,False
4283,87828,1609,895,1503,3,2013-05-29,2013-06-01,0.0,7.64,0.0,7.64,5.83,13,99.32,False
4284,87829,1609,1114,1503,3,2013-10-16,2013-10-18,0.05,5.28,0.26,5.02,2.99,3,15.06,False
4285,87829,1610,739,1504,3,2013-10-16,2013-10-20,0.09,832.81,74.95,757.86,24.49,15,11367.9,False
4286,87825,1611,978,513,3,2012-09-15,2012-09-15,0.1,9.78,0.98,8.8,5.76,9,79.2,False
4287,87825,1612,121,548,3,2012-09-15,2012-09-17,0.07,15.73,1.1,14.63,7.42,19,277.97,False
4288,87825,1613,1112,614,3,2012-09-15,2012-09-17,0.09,40.99,3.69,37.3,19.99,4,149.2,False
4289,87823,1614,1039,648,3,2010-04-08,2010-04-12,0.06,40.97,2.46,38.51,1.99,12,462.12,False
4290,90288,1616,373,935,2,2012-05-11,2012-05-13,0.03,92.23,2.77,89.46,39.61,14,1252.44,False
4291,90289,1616,260,935,1,2013-02-09,2013-02-11,0.03,179.29,5.38,173.91,29.21,8,1391.28,False
4292,90290,1616,270,935,3,2013-04-23,2013-04-26,0.04,7.28,0.29,6.99,4.23,9,62.91,False
4293,90248,1618,740,103,3,2010-04-06,2010-04-06,0.09,12.88,1.16,11.72,4.59,13,152.36,False
4294,90290,1616,652,935,3,2013-04-23,2013-04-25,0.1,172.99,17.3,155.69,19.99,10,1556.9,False
4295,90251,1619,193,1620,3,2012-10-08,2012-10-10,0.01,6.3,0.06,6.24,0.5,1,6.24,False
4296,90251,1619,997,1620,3,2012-10-08,2012-10-09,0.04,6.47,0.26,6.21,1.22,11,68.31,False
4297,90252,1619,1190,1620,3,2013-03-07,2013-03-11,0.05,6.68,0.33,6.35,5.41,6,38.1,False
4298,90254,1619,266,1620,3,2013-05-27,2013-05-28,0.06,2.52,0.15,2.37,4.28,12,28.44,False
4299,90248,1620,46,998,2,2010-04-06,2010-04-07,0.02,45.99,0.92,45.07,4.99,4,180.28,False
4300,90249,1620,951,998,3,2011-12-04,2011-12-04,0.04,499.99,20.0,479.99,24.49,1,479.99,False
4301,90250,1620,1136,998,3,2012-05-31,2012-06-02,0.04,11.34,0.45,10.89,5.01,13,141.57,False
4302,90253,1620,914,998,2,2013-05-19,2013-05-21,0.0,95.99,0.0,95.99,35.0,14,1343.86,False
4303,90255,1620,616,998,3,2013-07-27,2013-07-29,0.0,140.81,0.0,140.81,24.49,3,422.43,False
4304,87613,1622,493,121,3,2011-12-14,2011-12-16,0.09,140.85,12.68,128.17,19.99,6,769.02,False
4305,87614,1622,301,121,1,2012-02-13,2012-02-15,0.1,150.98,15.1,135.88,66.27,2,271.76,False
4306,87611,1623,524,122,3,2010-11-24,2010-11-26,0.06,15.01,0.9,14.11,8.4,22,310.42,False
4307,87611,1623,700,122,3,2010-11-24,2010-11-26,0.09,40.48,3.64,36.84,19.99,12,442.08,False
4308,87611,1623,888,122,3,2010-11-24,2010-11-25,0.05,12.28,0.61,11.67,6.13,1,11.67,False
4309,87612,1623,326,122,3,2011-09-11,2011-09-12,0.02,67.28,1.35,65.93,19.99,13,857.09,False
4310,87614,1623,102,122,3,2012-02-13,2012-02-15,0.01,3.81,0.04,3.77,5.44,12,45.24,False
4311,87615,1623,21,122,2,2013-06-29,2013-07-01,0.05,125.99,6.3,119.69,3.0,12,1436.28,False
4312,87615,1623,1030,122,2,2013-06-29,2013-06-29,0.0,195.99,0.0,195.99,8.99,9,1763.91,False
4313,87616,1623,337,122,3,2013-12-13,2013-12-15,0.05,3.69,0.18,3.51,2.5,7,24.57,False
4314,90600,1625,847,858,1,2010-03-27,2010-03-29,0.08,213.45,17.08,196.37,14.7,12,2356.44,False
4315,90600,1625,1139,858,3,2010-03-27,2010-03-29,0.1,55.98,5.6,50.38,13.88,8,403.04,False
4316,90600,1625,714,858,3,2010-03-27,2010-03-28,0.0,16.06,0.0,16.06,8.34,1,16.06,False
4317,90601,1625,597,858,3,2010-08-16,2010-08-18,0.0,209.37,0.0,209.37,69.0,11,2303.07,False
4318,90603,1625,760,858,1,2012-08-13,2012-08-15,0.03,33.94,1.02,32.92,19.19,3,98.76,False
4319,90604,1625,428,858,3,2012-10-05,2012-10-10,0.04,39.98,1.6,38.38,9.2,6,230.28,False
4320,90607,1625,546,858,1,2013-12-03,2013-12-03,0.07,284.98,19.95,265.03,69.55,2,530.06,False
4321,90605,1626,1142,859,3,2013-01-31,2013-02-04,0.05,18.97,0.95,18.02,5.21,10,180.2,False
4322,90605,1626,1235,859,3,2013-01-31,2013-02-05,0.09,6.48,0.58,5.9,6.86,12,70.8,False
4323,90602,1627,1071,1334,3,2010-11-28,2010-11-30,0.06,43.57,2.61,40.96,16.36,17,696.32,False
4324,90606,1627,646,1334,3,2013-08-23,2013-08-25,0.05,65.99,3.3,62.69,8.99,21,1316.49,False
4325,86215,1628,743,318,3,2011-03-08,2011-03-10,0.03,5.08,0.15,4.93,3.63,6,29.58,False
4326,86215,1628,1171,318,3,2011-03-08,2011-03-08,0.0,4.28,0.0,4.28,6.72,10,42.8,False
4327,86216,1628,1022,318,3,2011-10-09,2011-10-10,0.04,4.24,0.17,4.07,5.41,10,40.7,False
4328,86217,1628,846,318,1,2013-01-19,2013-01-21,0.1,145.45,14.55,130.91,17.85,14,1832.74,False
4329,86219,1628,571,318,3,2013-12-15,2013-12-18,0.06,11.7,0.7,11.0,6.96,23,253.0,False
4330,86218,1629,654,319,3,2013-02-27,2013-03-01,0.04,304.99,12.2,292.79,19.99,8,2342.32,False
4331,28482,1630,743,390,3,2011-03-08,2011-03-10,0.03,5.08,0.15,4.93,3.63,22,108.46,False
4332,50433,1630,846,390,1,2013-01-19,2013-01-21,0.1,145.45,14.55,130.91,17.85,55,7200.05,False
4333,50721,1630,654,390,3,2013-02-27,2013-03-01,0.04,304.99,12.2,292.79,19.99,33,9662.07,True
4334,28482,1630,1171,390,3,2013-03-08,2013-03-08,0.0,4.28,0.0,4.28,6.72,40,171.2,False
4335,10147,1630,1022,390,3,2011-10-09,2011-10-10,0.04,4.24,0.17,4.07,5.41,40,162.8,False
4336,388,1630,571,390,3,2013-12-15,2013-12-18,0.06,11.7,0.7,11.0,6.96,92,1012.0,False
4337,90530,1632,44,1257,2,2010-01-15,2010-01-16,0.08,8.09,0.65,7.44,7.96,6,44.64,False
4338,90533,1632,284,1257,3,2010-10-15,2010-10-17,0.02,25.99,0.52,25.47,5.37,9,229.23,False
4339,90534,1632,707,1257,3,2012-05-21,2012-05-21,0.01,24.95,0.25,24.7,2.99,3,74.1,False
4340,90531,1633,676,1258,3,2010-08-10,2010-08-12,0.03,5.98,0.18,5.8,3.85,6,34.8,False
4341,90534,1633,126,1258,3,2012-05-21,2012-05-23,0.06,6.88,0.41,6.47,2.0,16,103.52,False
4342,90537,1633,481,1258,3,2013-12-29,2013-12-30,0.1,43.22,4.32,38.9,4.0,23,894.7,False
4343,90537,1633,286,1258,1,2013-12-29,2013-12-30,0.04,218.75,8.75,210.0,69.64,9,1890.0,False
4344,90532,1634,582,1259,1,2010-10-09,2010-10-10,0.08,100.97,8.08,92.89,14.0,15,1393.35,False
4345,90535,1634,1248,1259,3,2013-10-09,2013-10-11,0.07,6.48,0.45,6.03,7.07,15,90.45,False
4346,90536,1634,237,1259,3,2013-10-26,2013-10-27,0.06,19.98,1.2,18.78,4.0,15,281.7,False
4347,90536,1634,1197,1259,3,2013-10-26,2013-10-26,0.05,5.78,0.29,5.49,7.96,23,126.27,False
4348,89704,1636,583,1504,1,2010-01-14,2010-01-16,0.08,115.99,9.28,106.71,56.14,5,533.55,False
4349,89704,1636,795,1504,3,2010-01-14,2010-01-17,0.08,4.28,0.34,3.94,0.94,7,27.58,False
4350,89706,1636,34,1504,2,2010-07-12,2010-07-14,0.04,136.98,5.48,131.5,24.49,12,1578.0,False
4351,89707,1636,93,1504,3,2011-04-04,2011-04-05,0.08,4.38,0.35,4.03,6.21,7,28.21,False
4352,91043,1648,269,89,3,2010-09-25,2010-09-27,0.08,46.89,3.75,43.14,5.1,17,733.38,False
4353,91043,1648,115,89,3,2010-09-25,2010-09-25,0.05,12.98,0.65,12.33,3.14,18,221.94,False
4354,91047,1648,861,89,3,2012-08-10,2012-08-13,0.04,18.99,0.76,18.23,5.23,15,273.45,False
